aug_k,aug_path,aug_rms_reproj_px,aug_roll_rad,aug_x_m,aug_y_m,aug_z_m,augtype,base,best_patch_index,best_patch_score_rms_reproj_px,chosen_patch_box,delta_w_angle_deg,delta_x_m,delta_y_m,delta_z_m,idx,orig_path,orig_rms_reproj_px,orig_roll_rad,orig_x_m,orig_y_m,orig_z_m,patch_mode
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_moire_translation_1.jpg,305.92362325431094,1.738130725791308,2.578026026225523,-1.0301072902753625,-2.765494142984359,translation,moire,1,305.2794909347567,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",5.90467967784254,-1.0464315062738643,0.5521643406150167,2.0609149031964575,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_moire.jpg,304.63535861520245,2.471228897824528,3.6244575324993873,-1.5822716308903793,-4.8264090461808165,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_moire_translation_2.jpg,301.3356601915193,2.998075005769447,-0.03628489161905017,-0.4096137713343432,0.9394494798063414,translation,moire,21,302.9254634226105,"(np.int64(768), np.int64(1728), np.int64(1536), np.int64(2160))",119.27397386930892,-0.45219632722526293,3.9371796407572113,6.660166793774103,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_moire.jpg,304.5152666537017,2.867713249190465,0.41591143560621274,-4.346793412091555,-5.720717313967762,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_moire_translation_3.jpg,294.4551322664629,1.5938143215452991,-0.29312003839612355,0.11605123526229481,-0.017488530889792256,translation,moire,19,303.75590395515553,"(np.int64(3072), np.int64(1296), np.int64(3840), np.int64(1728))",90.31729004216123,-0.9641230491396509,-1.4602193891451434,0.5874552662612909,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_moire.jpg,313.05667564384817,1.4530830356393485,0.6710030107435273,1.5762706244074383,-0.6049437971510832,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_blackbox_1.jpg,291.5381022288555,1.575360169917281,-0.11994907420596282,-0.24024930319459034,0.15999901334512542,blackbox,gt,17,290.88203127626,"(np.int64(1536), np.int64(1296), np.int64(2304), np.int64(1728))",2.1255605311872645,3.0288645941095593e-05,0.006293201349980904,0.009741125630949837,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,290.2259603236645,1.561752181991662,-0.11997936285190391,-0.24654250454457124,0.1502578877141756,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_blackbox_2.jpg,308.5153540433356,0.9152864613915502,-3.0918125423547735,-5.076010472537776,-8.439564197635683,blackbox,gt,8,296.9304672745353,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",85.27157421935121,-3.1607116289448745,-4.746964135580859,-8.575662281352765,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_blackbox_3.jpg,291.5381022288555,1.575360169917281,-0.11994907420596282,-0.24024930319459034,0.15999901334512542,blackbox,gt,17,290.88203127626,"(np.int64(1536), np.int64(1296), np.int64(2304), np.int64(1728))",2.1255605311872645,3.0288645941095593e-05,0.006293201349980904,0.009741125630949837,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,290.2259603236645,1.561752181991662,-0.11997936285190391,-0.24654250454457124,0.1502578877141756,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_rotation_1.jpg,307.25668087049104,-1.5768338953677425,0.4155360534349538,-5.206342533652342,-7.2023165896152985,rotation,gt,8,296.301130688113,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",76.34888917206591,0.34663696684485285,-4.877296196695425,-7.33841467333238,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_rotation_2.jpg,303.4799828447054,1.6473762020897673,-0.15916178630902253,-0.11961573886446125,0.24109661523528628,rotation,gt,8,294.4127816752202,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",57.335860472040785,-0.2280608728991235,0.2094305980924563,0.10499853151820424,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_rotation_3.jpg,309.40950866447986,1.0845536197022507,2.89711261776923,2.0890697105466156,-4.025017218170814,rotation,gt,8,297.37754458510744,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",122.0462763362073,2.828213531179129,2.418116047503533,-4.161115301887896,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_translation_1.jpg,305.39354658369103,2.4002633365615313,4.425805301746591,0.0016251603059714177,-5.915106413628941,translation,gt,8,295.369563544713,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",100.76890256233091,4.3569062151564895,0.33067149726288897,-6.051204497346022,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_translation_2.jpg,294.11008475683013,0.5949830873660442,-0.3000392450254061,-0.058705752843482804,0.06066060137365493,translation,gt,8,289.7278326312826,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",86.50048789334947,-0.36893833161550704,0.27034058411343476,-0.07543748234342712,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_gt_translation_3.jpg,301.4921730383438,2.360427962104653,-0.0002795167680826111,0.03045438362756323,0.3112449204110417,translation,gt,8,293.4188767720394,"(np.int64(2304), np.int64(432), np.int64(3072), np.int64(864))",73.44430521516468,-0.06917860335818357,0.3595007205844808,0.17514683669395964,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_gt.jpg,285.345580505735,3.0398612711876383,0.06889908659010097,-0.32904633695691754,0.13609808371708204,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_moire_blackbox_1.jpg,297.9250431232064,-13028.697198598571,0.033556233576023935,0.0884456341708168,0.6195876455549288,blackbox,moire,13,297.9250431232064,"(np.int64(2304), np.int64(864), np.int64(3072), np.int64(1296))",0.00011458074937109242,0.0,0.0,0.0,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_moire.jpg,297.9250431232064,-13028.697198598571,0.033556233576023935,0.0884456341708168,0.6195876455549288,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_moire_blackbox_2.jpg,307.0647722397137,-1.702689099429953,-7.1217739768093296,0.7560008340354134,-9.247916567958406,blackbox,moire,13,302.49490768146006,"(np.int64(2304), np.int64(864), np.int64(3072), np.int64(1296))",143.61570843244226,-7.155330210385354,0.6675551998645965,-9.867504213513335,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_moire.jpg,297.9250431232064,-13028.697198598571,0.033556233576023935,0.0884456341708168,0.6195876455549288,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_moire_blackbox_3.jpg,297.9250431232064,-13028.697198598571,0.033556233576023935,0.0884456341708168,0.6195876455549288,blackbox,moire,13,297.9250431232064,"(np.int64(2304), np.int64(864), np.int64(3072), np.int64(1296))",0.00011458074937109242,0.0,0.0,0.0,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_moire.jpg,297.9250431232064,-13028.697198598571,0.033556233576023935,0.0884456341708168,0.6195876455549288,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0002_moire_rotation_1.jpg,281.1746933141707,2.9909931570803066,-0.06985767721174699,-0.31104298560797417,0.1190657360284493,rotation,moire,4,294.23136328443394,"(np.int64(3072), np.int64(0), np.int64(3840), np.int64(432))",98.99606392269474,7.0683439550975855,-0.4238148617488027,9.161317154524465,0002,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0002_moire.jpg,307.28803325469715,1.510632544232914,-7.1382016323093325,0.11277187614082851,-9.042251418496015,True
