row_id,orig_path,aug_path,warp_saved_path,diff_saved_path,mean_abs_diff,rms_abs_diff,orig_rms_reproj_px,aug_rms_reproj_px,orig_x_m,orig_y_m,orig_z_m,orig_roll_rad,aug_x_m,aug_y_m,aug_z_m,aug_roll_rad,augtype,aug_k,patch_mode,best_patch_index,best_patch_score_rms_reproj_px,warp_backend,device,status,error
7765,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_gt_translation_2.jpg,rectified_patch_gpu\007765_0431_gt_translation_2_to_orig.png,rectified_patch_gpu\007765_0431_gt_translation_2_absdiff.png,83.66922284915124,112.35393191960458,295.979791812438,301.94879525214367,-0.13141547296147715,-0.3109975282927234,-0.1534664206794923,733.7141161944127,-0.07887335333695339,0.021812531374299712,0.3231894783693661,117.03638080999652,translation,,True,16,298.96429353229087,torch_cuda,cuda,OK,
7766,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_gt_translation_3.jpg,rectified_patch_gpu\007766_0431_gt_translation_3_to_orig.png,rectified_patch_gpu\007766_0431_gt_translation_3_absdiff.png,72.54580536265432,81.08823161931076,295.979791812438,308.1482071006834,-0.13141547296147715,-0.3109975282927234,-0.1534664206794923,733.7141161944127,0.23245676982200003,5.909623673669261,-8.275070401134245,1.1336924849688312,translation,,True,16,302.06399945656074,torch_cuda,cuda,OK,
7767,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_blackbox_1.jpg,rectified_patch_gpu\007767_0431_moire_blackbox_1_to_orig.png,rectified_patch_gpu\007767_0431_moire_blackbox_1_absdiff.png,92.48684305073303,120.37466992059616,308.4488628750257,288.03513408216116,-0.3141868724168714,-6.040443059687167,-8.595512166970385,0.8854722567228394,0.049996344384045266,0.22346030135423034,0.24015063852909374,-3.109433986162794,blackbox,,True,14,298.2419984785935,torch_cuda,cuda,OK,
7768,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_blackbox_2.jpg,rectified_patch_gpu\007768_0431_moire_blackbox_2_to_orig.png,rectified_patch_gpu\007768_0431_moire_blackbox_2_absdiff.png,92.48882571373457,120.37731361974932,308.4488628750257,288.03513408216116,-0.3141868724168714,-6.040443059687167,-8.595512166970385,0.8854722567228394,0.049996344384045266,0.22346030135423034,0.24015063852909374,-3.109433986162794,blackbox,,True,14,298.2419984785935,torch_cuda,cuda,OK,
7769,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_blackbox_3.jpg,rectified_patch_gpu\007769_0431_moire_blackbox_3_to_orig.png,rectified_patch_gpu\007769_0431_moire_blackbox_3_absdiff.png,92.47853153935185,120.3704983852373,308.4488628750257,288.03513408216116,-0.3141868724168714,-6.040443059687167,-8.595512166970385,0.8854722567228394,0.049996344384045266,0.22346030135423034,0.24015063852909374,-3.109433986162794,blackbox,,True,14,298.2419984785935,torch_cuda,cuda,OK,
7770,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_rotation_1.jpg,rectified_patch_gpu\007770_0431_moire_rotation_1_to_orig.png,rectified_patch_gpu\007770_0431_moire_rotation_1_absdiff.png,86.5820011091821,114.104970028625,306.20045878782486,304.46808538564005,0.20231249869731505,-8.246908477716886,-10.332905324333538,-2.352858003331742,0.5011818161880442,-4.002115855278265,-4.986679331605318,2.5932543686207676,rotation,,True,18,305.3342720867324,torch_cuda,cuda,OK,
7771,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_rotation_2.jpg,rectified_patch_gpu\007771_0431_moire_rotation_2_to_orig.png,rectified_patch_gpu\007771_0431_moire_rotation_2_absdiff.png,90.19052445023148,117.56924437003059,305.7277050332512,287.8147907414673,-5.063422538681387,-4.151853194215169,-9.305256447387835,2.60931944716749,0.29376962810325563,0.42008141079655903,0.02327355356109695,1.8484171710632122,rotation,,True,21,296.7712478873592,torch_cuda,cuda,OK,
7772,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_rotation_3.jpg,rectified_patch_gpu\007772_0431_moire_rotation_3_to_orig.png,rectified_patch_gpu\007772_0431_moire_rotation_3_absdiff.png,88.5340119839892,115.07317919836431,306.92679200769146,281.64347686248516,6.38926786098061,0.11690664045645938,-8.09527168495815,1.7833060341405982,0.16835295541345438,0.3425666714042287,0.05654876872576686,1.229319715214714,rotation,,True,11,294.2851344350883,torch_cuda,cuda,OK,
7773,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_translation_1.jpg,rectified_patch_gpu\007773_0431_moire_translation_1_to_orig.png,rectified_patch_gpu\007773_0431_moire_translation_1_absdiff.png,78.11052420910494,104.34110103090826,305.54257872985113,305.5242132932761,1.3814727276020657,-6.098392776376091,-8.88440213064634,2.574562560717363,6.340312139194385,-1.421630444141054,-9.14134856335022,-3.0119431728213293,translation,,True,5,305.5333960115636,torch_cuda,cuda,OK,
7774,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_translation_2.jpg,rectified_patch_gpu\007774_0431_moire_translation_2_to_orig.png,rectified_patch_gpu\007774_0431_moire_translation_2_absdiff.png,67.14531189718365,93.19430106445441,305.94093251094347,304.5547609663754,3.6024348702730515,-4.092808625797012,-7.5791657472695935,2.06095339482016,0.7319305892195257,-1.7336792289528058,-1.157616526079535,1.5563320278694768,translation,,True,1,305.2478467386594,torch_cuda,cuda,OK,
